año,MEDIDAS_CODE,MEDIDAS#es,TERRITORIO_CODE,distrito,seccion,municipio,OBS_VALUE
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38046_D01_S005,1,5, Tegueste,16594.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38046_D01_S006,1,6, Tegueste,20906.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38046_D01_S007,1,7, Tegueste,14549.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38047_D01_S001,1,1, Tijarafe,12919.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38047_D01_S002,1,2, Tijarafe,12467.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38048_D01_S001,1,1, Valverde,16131.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38048_D01_S002,1,2, Valverde,13363.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38048_D01_S004,1,4, Valverde,18434.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38049_D01_S001,1,1, Valle Gran Rey,11596.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38049_D01_S002,1,2, Valle Gran Rey,11255.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38050_D01_S001,1,1, Vallehermoso,11968.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38050_D03_S001,3,1, Vallehermoso,11733.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38051_D01_S001,1,1, La Victoria de Acentejo,10389.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38051_D01_S002,1,2, La Victoria de Acentejo,12667.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38051_D01_S003,1,3, La Victoria de Acentejo,9202.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38051_D01_S004,1,4, La Victoria de Acentejo,9599.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38051_D01_S005,1,5, La Victoria de Acentejo,10858.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38051_D01_S006,1,6, La Victoria de Acentejo,10789.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38051_D01_S007,1,7, La Victoria de Acentejo,11720.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38052_D01_S001,1,1, Vilaflor de Chasna,12506.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38053_D01_S001,1,1, Villa de Mazo,15252.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38053_D01_S002,1,2, Villa de Mazo,13291.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38053_D01_S003,1,3, Villa de Mazo,13312.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38053_D01_S004,1,4, Villa de Mazo,11677.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38053_D01_S005,1,5, Villa de Mazo,10758.0
2021,RENTA_BRUTA_MEDIA_PERSONA,Renta bruta media por persona,20220101_38901_D01_S001,1,1, El Pinar de El Hierro,12971.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S001,1,1, Adeje,26843.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S002,1,2, Adeje,25381.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S003,1,3, Adeje,26779.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S004,1,4, Adeje,24325.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S005,1,5, Adeje,30071.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S006,1,6, Adeje,26846.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S007,1,7, Adeje,17589.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S008,1,8, Adeje,21487.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S009,1,9, Adeje,36500.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S010,1,10, Adeje,40741.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S011,1,11, Adeje,17622.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S012,1,12, Adeje,30024.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S013,1,13, Adeje,27742.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S014,1,14, Adeje,25322.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S015,1,15, Adeje,24720.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S016,1,16, Adeje,27617.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S017,1,17, Adeje,20251.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38001_D01_S018,1,18, Adeje,25596.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38002_D01_S001,1,1, Agulo,26448.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38003_D01_S001,1,1, Alajeró,26244.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38004_D01_S001,1,1, Arafo,30999.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38004_D01_S002,1,2, Arafo,30299.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38004_D01_S003,1,3, Arafo,33363.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38005_D01_S001,1,1, Arico,23053.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38005_D01_S002,1,2, Arico,25671.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38005_D01_S003,1,3, Arico,25081.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38005_D01_S004,1,4, Arico,24616.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38005_D01_S005,1,5, Arico,22350.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38005_D01_S006,1,6, Arico,26426.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S001,1,1, Arona,30228.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S002,1,2, Arona,31041.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S003,1,3, Arona,27498.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S004,1,4, Arona,25728.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S005,1,5, Arona,22866.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S006,1,6, Arona,20301.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S007,1,7, Arona,19538.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S008,1,8, Arona,22944.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S009,1,9, Arona,23925.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S010,1,10, Arona,26604.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S011,1,11, Arona,23095.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S012,1,12, Arona,24056.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S013,1,13, Arona,20565.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S014,1,14, Arona,23079.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S015,1,15, Arona,26187.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S016,1,16, Arona,17188.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S017,1,17, Arona,23522.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S018,1,18, Arona,20939.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S019,1,19, Arona,22714.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S020,1,20, Arona,22046.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S021,1,21, Arona,22226.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S022,1,22, Arona,26380.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S023,1,23, Arona,21182.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S024,1,24, Arona,25748.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S025,1,25, Arona,27293.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S026,1,26, Arona,23447.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S027,1,27, Arona,23840.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S028,1,28, Arona,28076.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S029,1,29, Arona,19440.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S030,1,30, Arona,22132.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S031,1,31, Arona,20169.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S032,1,32, Arona,18657.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S033,1,33, Arona,21961.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38006_D01_S034,1,34, Arona,23627.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38007_D01_S001,1,1, Barlovento,25654.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38007_D01_S002,1,2, Barlovento,26488.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38008_D01_S001,1,1, Breña Alta,30083.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38008_D01_S002,1,2, Breña Alta,32123.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38008_D01_S003,1,3, Breña Alta,35376.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38008_D01_S004,1,4, Breña Alta,28854.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38009_D01_S001,1,1, Breña Baja,33604.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38009_D01_S002,1,2, Breña Baja,32396.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38009_D01_S003,1,3, Breña Baja,38489.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38009_D01_S004,1,4, Breña Baja,34665.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38010_D01_S001,1,1, Buenavista del Norte,28821.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38010_D01_S002,1,2, Buenavista del Norte,21802.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38010_D01_S003,1,3, Buenavista del Norte,25898.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38010_D01_S004,1,4, Buenavista del Norte,25963.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D01_S001,1,1, Candelaria,32810.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D01_S002,1,2, Candelaria,36339.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D01_S003,1,3, Candelaria,32983.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D01_S004,1,4, Candelaria,27528.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D01_S005,1,5, Candelaria,33738.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D01_S006,1,6, Candelaria,29499.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D01_S007,1,7, Candelaria,30254.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D01_S008,1,8, Candelaria,29167.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D01_S009,1,9, Candelaria,34622.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D01_S010,1,10, Candelaria,27349.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D01_S011,1,11, Candelaria,32495.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D01_S012,1,12, Candelaria,31747.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D02_S001,2,1, Candelaria,36851.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D02_S002,2,2, Candelaria,41187.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D02_S003,2,3, Candelaria,31461.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D02_S004,2,4, Candelaria,31663.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38011_D02_S005,2,5, Candelaria,52235.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38012_D01_S001,1,1, Fasnia,29859.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38012_D01_S002,1,2, Fasnia,25907.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38013_D01_S001,1,1, Frontera,29866.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38013_D01_S002,1,2, Frontera,28404.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38014_D01_S001,1,1, Fuencaliente de La Palma,24473.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38014_D01_S002,1,2, Fuencaliente de La Palma,21398.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38015_D01_S001,1,1, Garachico,30578.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38015_D01_S002,1,2, Garachico,31504.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38015_D02_S001,2,1, Garachico,27048.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38015_D02_S002,2,2, Garachico,22663.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38016_D01_S001,1,1, Garafía,18393.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S001,1,1, Granadilla de Abona,32126.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S002,1,2, Granadilla de Abona,30779.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S003,1,3, Granadilla de Abona,24068.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S004,1,4, Granadilla de Abona,25454.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S005,1,5, Granadilla de Abona,26678.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S006,1,6, Granadilla de Abona,26376.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S007,1,7, Granadilla de Abona,24639.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S008,1,8, Granadilla de Abona,24768.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S009,1,9, Granadilla de Abona,29809.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S010,1,10, Granadilla de Abona,23727.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S011,1,11, Granadilla de Abona,25381.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S012,1,12, Granadilla de Abona,30781.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S013,1,13, Granadilla de Abona,24202.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S014,1,14, Granadilla de Abona,27001.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S015,1,15, Granadilla de Abona,22231.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S016,1,16, Granadilla de Abona,30527.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S017,1,17, Granadilla de Abona,28945.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S018,1,18, Granadilla de Abona,37229.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S019,1,19, Granadilla de Abona,24556.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S020,1,20, Granadilla de Abona,24356.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S021,1,21, Granadilla de Abona,22541.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S022,1,22, Granadilla de Abona,29874.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S023,1,23, Granadilla de Abona,23703.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S024,1,24, Granadilla de Abona,23612.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S025,1,25, Granadilla de Abona,22885.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38017_D01_S026,1,26, Granadilla de Abona,
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38018_D01_S001,1,1, La Guancha,28727.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38018_D01_S002,1,2, La Guancha,26751.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38018_D01_S003,1,3, La Guancha,28321.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38019_D01_S001,1,1, Guía de Isora,26219.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38019_D01_S002,1,2, Guía de Isora,27370.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38019_D01_S003,1,3, Guía de Isora,26509.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38019_D01_S004,1,4, Guía de Isora,28404.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38019_D01_S005,1,5, Guía de Isora,24629.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38019_D01_S007,1,7, Guía de Isora,26625.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38019_D01_S008,1,8, Guía de Isora,25432.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38019_D01_S009,1,9, Guía de Isora,23911.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38019_D01_S010,1,10, Guía de Isora,24646.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38019_D01_S011,1,11, Guía de Isora,27629.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D01_S001,1,1, Güímar,32232.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D01_S002,1,2, Güímar,30591.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D01_S003,1,3, Güímar,32350.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D01_S004,1,4, Güímar,34141.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D01_S005,1,5, Güímar,28520.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D01_S006,1,6, Güímar,28180.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D01_S007,1,7, Güímar,27626.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D01_S008,1,8, Güímar,28732.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D01_S009,1,9, Güímar,22731.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D01_S010,1,10, Güímar,39165.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D01_S011,1,11, Güímar,27735.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D01_S012,1,12, Güímar,
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D02_S001,2,1, Güímar,30023.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D02_S002,2,2, Güímar,27998.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D03_S001,3,1, Güímar,25530.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38020_D03_S002,3,2, Güímar,23853.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38021_D01_S001,1,1, Hermigua,26368.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38021_D02_S001,2,1, Hermigua,28684.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D01_S001,1,1, Icod de los Vinos,30547.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D01_S002,1,2, Icod de los Vinos,27534.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D01_S003,1,3, Icod de los Vinos,27502.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D01_S004,1,4, Icod de los Vinos,26118.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D01_S005,1,5, Icod de los Vinos,27022.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D01_S006,1,6, Icod de los Vinos,29717.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D02_S001,2,1, Icod de los Vinos,21581.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D02_S002,2,2, Icod de los Vinos,23940.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D03_S001,3,1, Icod de los Vinos,25016.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D03_S002,3,2, Icod de los Vinos,25981.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D03_S003,3,3, Icod de los Vinos,22262.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D03_S004,3,4, Icod de los Vinos,23661.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D04_S001,4,1, Icod de los Vinos,25803.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D04_S002,4,2, Icod de los Vinos,25499.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D04_S003,4,3, Icod de los Vinos,24474.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D04_S004,4,4, Icod de los Vinos,27008.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D05_S001,5,1, Icod de los Vinos,18890.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38022_D05_S002,5,2, Icod de los Vinos,25880.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38023_D01_S001,1,1, San Cristóbal de La Laguna,45891.0
2021,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20220101_38023_D01_S002,1,2, San Cristóbal de La Laguna,26240.0
