Sexo,Nacionalidad,Nivel de estudios en curso,Periodo,Total,Municipio_clean,ISLA_clean
Total,Extranjera,Total,2022,26997,Las Palmas De Gran Canaria,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,60,Las Palmas De Gran Canaria,Gran Canaria
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,180,Las Palmas De Gran Canaria,Gran Canaria
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,555,Las Palmas De Gran Canaria,Gran Canaria
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,602,Las Palmas De Gran Canaria,Gran Canaria
Total,Extranjera,Educación superior,2022,633,Las Palmas De Gran Canaria,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,164,Las Palmas De Gran Canaria,Gran Canaria
Total,Extranjera,No cursa estudios,2022,24803,Las Palmas De Gran Canaria,Gran Canaria
Total,Española,Total,2022,29492,Puerto Del Rosario,Fuerteventura
Total,Española,Educación primaria e inferior,2022,26,Puerto Del Rosario,Fuerteventura
Total,Española,Primera etapa de Educación Secundaria y similar,2022,271,Puerto Del Rosario,Fuerteventura
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,1219,Puerto Del Rosario,Fuerteventura
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,744,Puerto Del Rosario,Fuerteventura
Total,Española,Educación superior,2022,1812,Puerto Del Rosario,Fuerteventura
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,67,Puerto Del Rosario,Fuerteventura
Total,Española,No cursa estudios,2022,25353,Puerto Del Rosario,Fuerteventura
Total,Extranjera,Total,2022,6090,Puerto Del Rosario,Fuerteventura
Total,Extranjera,Educación primaria e inferior,2022,50,Puerto Del Rosario,Fuerteventura
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,42,Puerto Del Rosario,Fuerteventura
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,143,Puerto Del Rosario,Fuerteventura
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,157,Puerto Del Rosario,Fuerteventura
Total,Extranjera,Educación superior,2022,114,Puerto Del Rosario,Fuerteventura
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,27,Puerto Del Rosario,Fuerteventura
Total,Extranjera,No cursa estudios,2022,5557,Puerto Del Rosario,Fuerteventura
Total,Española,Total,2022,14109,San Bartolomé,Lanzarote
Total,Española,Educación primaria e inferior,2022,11,San Bartolomé,Lanzarote
Total,Española,Primera etapa de Educación Secundaria y similar,2022,123,San Bartolomé,Lanzarote
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,503,San Bartolomé,Lanzarote
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,357,San Bartolomé,Lanzarote
Total,Española,Educación superior,2022,888,San Bartolomé,Lanzarote
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,24,San Bartolomé,Lanzarote
Total,Española,No cursa estudios,2022,12203,San Bartolomé,Lanzarote
Total,Extranjera,Total,2022,2469,San Bartolomé,Lanzarote
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,13,San Bartolomé,Lanzarote
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,36,San Bartolomé,Lanzarote
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,40,San Bartolomé,Lanzarote
Total,Extranjera,Educación superior,2022,31,San Bartolomé,Lanzarote
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,6,San Bartolomé,Lanzarote
Total,Extranjera,No cursa estudios,2022,2339,San Bartolomé,Lanzarote
Total,Española,Total,2022,34307,San Bartolomé De Tirajana,Gran Canaria
Total,Española,Educación primaria e inferior,2022,50,San Bartolomé De Tirajana,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,211,San Bartolomé De Tirajana,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,986,San Bartolomé De Tirajana,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,671,San Bartolomé De Tirajana,Gran Canaria
Total,Española,Educación superior,2022,1387,San Bartolomé De Tirajana,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,66,San Bartolomé De Tirajana,Gran Canaria
Total,Española,No cursa estudios,2022,30936,San Bartolomé De Tirajana,Gran Canaria
Total,Extranjera,Total,2022,14048,San Bartolomé De Tirajana,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,106,San Bartolomé De Tirajana,Gran Canaria
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,52,San Bartolomé De Tirajana,Gran Canaria
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,216,San Bartolomé De Tirajana,Gran Canaria
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,215,San Bartolomé De Tirajana,Gran Canaria
Total,Extranjera,Educación superior,2022,151,San Bartolomé De Tirajana,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,76,San Bartolomé De Tirajana,Gran Canaria
Total,Extranjera,No cursa estudios,2022,13232,San Bartolomé De Tirajana,Gran Canaria
Total,Española,Total,2022,6179,La Aldea De San Nicolás,Gran Canaria
Total,Española,Educación primaria e inferior,2022,14,La Aldea De San Nicolás,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,90,La Aldea De San Nicolás,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,143,La Aldea De San Nicolás,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,200,La Aldea De San Nicolás,Gran Canaria
Total,Española,Educación superior,2022,306,La Aldea De San Nicolás,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,6,La Aldea De San Nicolás,Gran Canaria
Total,Española,No cursa estudios,2022,5420,La Aldea De San Nicolás,Gran Canaria
Total,Extranjera,Total,2022,613,La Aldea De San Nicolás,Gran Canaria
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,10,La Aldea De San Nicolás,Gran Canaria
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,14,La Aldea De San Nicolás,Gran Canaria
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,10,La Aldea De San Nicolás,Gran Canaria
Total,Extranjera,Educación superior,2022,8,La Aldea De San Nicolás,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,5,La Aldea De San Nicolás,Gran Canaria
Total,Extranjera,No cursa estudios,2022,566,La Aldea De San Nicolás,Gran Canaria
Total,Española,Total,2022,15649,Santa Brígida,Gran Canaria
Total,Española,Educación primaria e inferior,2022,82,Santa Brígida,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,71,Santa Brígida,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,514,Santa Brígida,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,317,Santa Brígida,Gran Canaria
Total,Española,Educación superior,2022,1054,Santa Brígida,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,35,Santa Brígida,Gran Canaria
Total,Española,No cursa estudios,2022,13576,Santa Brígida,Gran Canaria
Total,Extranjera,Total,2022,708,Santa Brígida,Gran Canaria
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,8,Santa Brígida,Gran Canaria
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,13,Santa Brígida,Gran Canaria
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,23,Santa Brígida,Gran Canaria
Total,Extranjera,Educación superior,2022,15,Santa Brígida,Gran Canaria
Total,Extranjera,No cursa estudios,2022,646,Santa Brígida,Gran Canaria
Total,Española,Total,2022,55564,Santa Lucía De Tirajana,Gran Canaria
Total,Española,Educación primaria e inferior,2022,298,Santa Lucía De Tirajana,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,456,Santa Lucía De Tirajana,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,2155,Santa Lucía De Tirajana,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,1388,Santa Lucía De Tirajana,Gran Canaria
Total,Española,Educación superior,2022,2612,Santa Lucía De Tirajana,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,126,Santa Lucía De Tirajana,Gran Canaria
Total,Española,No cursa estudios,2022,48529,Santa Lucía De Tirajana,Gran Canaria
Total,Extranjera,Total,2022,8839,Santa Lucía De Tirajana,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,31,Santa Lucía De Tirajana,Gran Canaria
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,56,Santa Lucía De Tirajana,Gran Canaria
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,192,Santa Lucía De Tirajana,Gran Canaria
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,129,Santa Lucía De Tirajana,Gran Canaria
Total,Extranjera,Educación superior,2022,118,Santa Lucía De Tirajana,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,42,Santa Lucía De Tirajana,Gran Canaria
Total,Extranjera,No cursa estudios,2022,8271,Santa Lucía De Tirajana,Gran Canaria
Total,Española,Total,2022,12077,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Española,Educación primaria e inferior,2022,138,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,85,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,339,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,292,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Española,Educación superior,2022,695,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,18,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Española,No cursa estudios,2022,10510,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Extranjera,Total,2022,365,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,14,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,5,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,5,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Extranjera,Educación superior,2022,11,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,5,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Extranjera,No cursa estudios,2022,323,Santa María De Guía De Gran Canaria,Gran Canaria
Total,Española,Total,2022,15850,Teguise,Lanzarote
Total,Española,Primera etapa de Educación Secundaria y similar,2022,71,Teguise,Lanzarote
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,669,Teguise,Lanzarote
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,369,Teguise,Lanzarote
Total,Española,Educación superior,2022,1116,Teguise,Lanzarote
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,17,Teguise,Lanzarote
Total,Española,No cursa estudios,2022,13604,Teguise,Lanzarote
Total,Extranjera,Total,2022,4256,Teguise,Lanzarote
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,11,Teguise,Lanzarote
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,74,Teguise,Lanzarote
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,57,Teguise,Lanzarote
Total,Extranjera,Educación superior,2022,67,Teguise,Lanzarote
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,17,Teguise,Lanzarote
Total,Extranjera,No cursa estudios,2022,4027,Teguise,Lanzarote
Total,Española,Total,2022,1681,Tejeda,Gran Canaria
Total,Española,Educación primaria e inferior,2022,9,Tejeda,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,7,Tejeda,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,22,Tejeda,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,13,Tejeda,Gran Canaria
